source;source_id;timestamp;price;total area;dorms;toilets;parking;address;lat;lng
vivareal;apartamento-4-quartos-paraiso-zona-sul-sao-paulo-com-garagem-540m2-venda-RS34999980-id-2663820909;"2023-11-01 12:15:35.070317";34999980;540;4.0;;6.0;Rua Curitiba, 31 - Paraíso, São Paulo - SP;-23.5796022;-46.6540143
vivareal;sala-comercial-brooklin-zona-sul-sao-paulo-com-garagem-1000m2-venda-RS15000000-id-2634546966;"2023-11-01 12:15:59.197699";15000000;1000;;7.0;22.0;Avenida das Nações Unidas, 11541 - Brooklin, São Paulo - SP;-23.6006359;-46.6948741
vivareal;galpao-deposito-armazem-aricanduva-zona-leste-sao-paulo-com-garagem-2600m2-venda-RS21998000-id-2556656734;"2023-11-01 12:16:52.846564";21998000;2600;;6.0;40.0;Aricanduva, São Paulo - SP;-23.5795193;-46.5110261
vivareal;santo-amaro-zona-sul-sao-paulo-com-garagem-12158m2-venda-RS90000000-id-2607582204;"2023-11-01 12:17:16.694927";90000000;12158;;10.0;187.0;Ponte João Dias - Santo Amaro, São Paulo - SP;-23.6447973;-46.7256852
vivareal;imovel-comercial-mirandopolis-zona-sul-sao-paulo-com-garagem-2283m2-venda-RS30000000-id-2658340432;"2023-11-01 12:17:40.584083";30000000;2283;;;64.0;Avenida Jabaquara - Mirandópolis, São Paulo - SP;-23.6095501;-46.6379881
vivareal;predio-comercial-cidade-jardim-zona-sul-sao-paulo-com-garagem-650m2-venda-RS17000000-id-2575416432;"2023-11-01 12:18:05.141018";17000000;650;;6.0;42.0;Cidade Jardim, São Paulo - SP;-23.5891837;-46.6958474
vivareal;casa-de-condominio-4-quartos-jardim-paulistano-zona-oeste-sao-paulo-com-garagem-628m2-venda-RS17438000-id-2649726201;"2023-11-01 12:18:29.906982";17438000;628;4.0;;4.0;Rua Manduri - Jardim Paulistano, São Paulo - SP;-23.5735221;-46.6934534
vivareal;sala-comercial-brooklin-zona-sul-sao-paulo-com-garagem-1115m2-venda-RS20987000-id-2658809177;"2023-11-01 12:19:23.465199";20987000;1115;;10.0;36.0;Avenida Roque Petroni Júnior, 630 - Brooklin, São Paulo - SP;-23.6243521;-46.6932735
vivareal;casa-8-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-425m2-venda-RS20000000-id-2560753310;"2023-11-01 12:19:47.116101";20000000;425;8.0;;4.0;Rua Professor Filadelfo Azevedo - Vila Nova Conceição, São Paulo - SP;-23.5890845;-46.6684651
vivareal;apartamento-4-quartos-jardim-europa-zona-oeste-sao-paulo-com-garagem-850m2-venda-RS57000000-id-2631194272;"2023-11-01 12:20:11.086650";57000000;850;4.0;;11.0;Rua Professor Artur Ramos, 422 - Jardim Europa, São Paulo - SP;-23.5830256;-46.6882434
vivareal;predio-comercial-chacara-santo-antonio-zona-sul-sao-paulo-com-garagem-2200m2-venda-RS19800000-id-2652690798;"2023-11-01 12:20:34.590622";19800000;2200;;9.0;15.0;Rua Américo Brasiliense, 53 - Chácara Santo Antônio, São Paulo - SP;-23.6391495;-46.6893462
vivareal;galpao-deposito-armazem-aricanduva-zona-leste-sao-paulo-1000m2-venda-RS24000000-id-2554450506;"2023-11-01 12:20:58.668566";24000000;1000;;5.0;0.0;Avenida Aricanduva - Aricanduva, São Paulo - SP;-23.5637105;-46.5088271
vivareal;imovel-comercial-santo-amaro-zona-sul-sao-paulo-1474m2-venda-RS20000000-id-2619239868;"2023-11-01 12:21:22.205969";20000000;1474;;;0.0;Praça Floriano Peixoto - Santo Amaro, São Paulo - SP;-23.6513462;-46.7073953
vivareal;sala-comercial-itaim-bibi-zona-sul-sao-paulo-com-garagem-714m2-venda-RS23000000-id-2646820956;"2023-11-01 12:21:46.026412";23000000;714;;8.0;15.0;Avenida Brigadeiro Faria Lima, 4509 - Itaim Bibi, São Paulo - SP;-23.5958588;-46.6796906
vivareal;sala-comercial-itaim-bibi-zona-sul-sao-paulo-com-garagem-714m2-venda-RS23000000-id-2646431547;"2023-11-01 12:22:09.740780";23000000;714;;8.0;15.0;Avenida Brigadeiro Faria Lima, 4509 - Itaim Bibi, São Paulo - SP;-23.5958588;-46.6796906
vivareal;predio-comercial-vila-clementino-zona-sul-sao-paulo-2600m2-venda-RS26000000-id-2611078983;"2023-11-01 12:22:33.544077";26000000;2600;;;;Vila Clementino, São Paulo - SP;-23.5983156;-46.64396259999999
vivareal;sala-comercial-vila-mariana-zona-sul-sao-paulo-com-garagem-873m2-venda-RS15950000-id-2625537470;"2023-11-01 12:22:57.844592";15950000;873;;5.0;18.0;Rua Vergueiro - Vila Mariana, São Paulo - SP;-23.5869609;-46.6342849
vivareal;galpao-deposito-armazem-1-quartos-mooca-zona-leste-sao-paulo-com-garagem-3760m2-venda-RS22000000-id-2586661636;"2023-11-01 12:23:23.613311";22000000;3760;1.0;4.0;15.0;Rua Dianópolis, 488 - Móoca, São Paulo - SP;-23.573338;-46.5954098
vivareal;apartamento-5-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-923m2-venda-RS40000000-id-2587882947;"2023-11-01 12:23:47.972684";40000000;923;5.0;;7.0;Rua Bueno Brandão, 298 - Vila Nova Conceição, São Paulo - SP;-23.5906782;-46.6704734
vivareal;apartamento-4-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-500m2-venda-RS18000000-id-2621155034;"2023-11-01 12:24:11.603606";18000000;500;4.0;;7.0;Rua Leopoldo Couto Magalhães Júnior, 1105 - Itaim Bibi, São Paulo - SP;-23.5892045;-46.6831726
vivareal;ponto-comercial-jardim-paulistano-zona-oeste-sao-paulo-com-garagem-573m2-venda-RS16000000-id-2570011210;"2023-11-01 12:24:35.228151";16000000;573;;4.0;6.0;Avenida Brigadeiro Faria Lima, 1018 - Jardim Paulistano, São Paulo - SP;-23.5674666;-46.6935784
vivareal;sala-comercial-itaim-bibi-zona-sul-sao-paulo-com-garagem-550m2-venda-RS20000000-id-2646770999;"2023-11-01 12:24:59.980373";20000000;550;;10.0;5.0;Avenida Brigadeiro Faria Lima, 3015 - Itaim Bibi, São Paulo - SP;-23.5831718;-46.683338
vivareal;imovel-comercial-liberdade-centro-sao-paulo-com-garagem-3480m2-venda-RS15000000-id-2656763754;"2023-11-01 12:25:23.617460";15000000;3480;;;14.0;Rua Rocha Pombo - Liberdade, São Paulo - SP;-23.563786;-46.6340116
vivareal;sala-comercial-pinheiros-zona-oeste-sao-paulo-com-garagem-875m2-venda-RS19250000-id-2553374029;"2023-11-01 12:26:18.321728";19250000;875;;10.0;18.0;Rua Cardeal Arcoverde, 2365 - Pinheiros, São Paulo - SP;-23.5653485;-46.69306090000001
vivareal;apartamento-5-quartos-jardim-paulistano-zona-oeste-sao-paulo-com-garagem-584m2-venda-RS37500000-id-2655320059;"2023-11-01 12:27:12.468669";37500000;584;5.0;;6.0;Rua Frederic Chopin, 210 - Jardim Paulistano, São Paulo - SP;-23.5838896;-46.6878524
vivareal;casa-3-quartos-jardim-america-zona-sul-sao-paulo-com-garagem-447m2-venda-RS15000000-id-2649097180;"2023-11-01 12:27:36.041098";15000000;447;3.0;;6.0;Jardim América, São Paulo - SP;-23.5693707;-46.6719782
vivareal;apartamento-4-quartos-cidade-jardim-zona-sul-sao-paulo-com-garagem-754m2-venda-RS34000000-id-2567573265;"2023-11-01 12:27:59.703878";34000000;754;4.0;;7.0;Rua Armando Petrella, 431 - Cidade Jardim, São Paulo - SP;-23.599075;-46.69887199999999
vivareal;apartamento-5-quartos-ibirapuera-zona-sul-sao-paulo-com-garagem-632m2-venda-RS24900000-id-2663269561;"2023-11-01 12:28:23.719553";24900000;632;5.0;;7.0;Rua do Livramento - Ibirapuera, São Paulo - SP;-23.5795335;-46.652537
vivareal;galpao-deposito-armazem-vila-guilherme-zona-norte-sao-paulo-com-garagem-1400m2-venda-RS15000000-id-2648438834;"2023-11-01 12:28:49.643260";15000000;1400;;4.0;29.0;Avenida Otto Baumgart, 800 - Vila Guilherme, São Paulo - SP;-23.5101971;-46.6148081
vivareal;sala-comercial-chacara-santo-antonio-zona-sul-sao-paulo-com-garagem-1121m2-venda-RS17500000-id-2658772867;"2023-11-01 12:29:38.340276";17500000;1121;;14.0;32.0;Avenida das Nações Unidas, 17007 - Chácara Santo Antônio, São Paulo - SP;-23.6074648;-46.6972465
vivareal;sala-comercial-bela-vista-centro-sao-paulo-com-garagem-505m2-venda-RS20000000-id-2549199792;"2023-11-01 12:30:02.232027";20000000;505;;6.0;9.0;Avenida Paulista, 37 - Bela Vista, São Paulo - SP;-23.5710635;-46.6451532
vivareal;apartamento-4-quartos-paraiso-zona-sul-sao-paulo-com-garagem-540m2-venda-RS34999970-id-2663766325;"2023-11-01 12:30:56.770460";34999970;540;4.0;;6.0;Rua Curitiba, 31 - Paraíso, São Paulo - SP;-23.5796022;-46.6540143
vivareal;cobertura-3-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-203m2-venda-RS18600000-id-2641320082;"2023-11-01 12:31:20.352452";18600000;203;3.0;;3.0;Rua Casa do Ator, 90 - Itaim Bibi, São Paulo - SP;-23.6005567;-46.6746436
vivareal;casa-de-condominio-3-quartos-jardim-america-zona-sul-sao-paulo-com-garagem-850m2-venda-RS30000000-id-2652907594;"2023-11-01 12:31:44.866175";30000000;850;3.0;;10.0;Rua Argentina, 563 - Jardim América, São Paulo - SP;-23.5725405;-46.6696664
vivareal;apartamento-3-quartos-ibirapuera-zona-sul-sao-paulo-com-garagem-332m2-venda-RS17950000-id-2655060288;"2023-11-01 12:32:39.042867";17950000;332;3.0;;5.0;Rua Curitiba, 381 - Ibirapuera, São Paulo - SP;-23.5823509;-46.6527626
vivareal;predio-comercial-barra-funda-zona-oeste-sao-paulo-com-garagem-2737m2-venda-RS21000000-id-2512200519;"2023-11-01 12:33:02.942515";21000000;2737;;11.0;14.0;Rua Rubens Meireles, 281 - Barra Funda, São Paulo - SP;-23.5190734;-46.6660453
vivareal;apartamento-5-quartos-jardim-europa-zona-oeste-sao-paulo-com-garagem-520m2-venda-RS25000000-id-2507285335;"2023-11-01 12:33:26.672220";25000000;520;5.0;;7.0;Rua Professor Artur Ramos, 100 - Jardim Europa, São Paulo - SP;-23.5817152;-46.6852951
vivareal;sala-comercial-itaim-bibi-zona-sul-sao-paulo-com-garagem-1009m2-venda-RS23000000-id-2571853490;"2023-11-01 12:33:50.403652";23000000;1009;;4.0;25.0;Avenida Brigadeiro Faria Lima, 3144 - Itaim Bibi, São Paulo - SP;-23.5839981;-46.68390369999999
vivareal;apartamento-4-quartos-jardim-paulista-zona-sul-sao-paulo-com-garagem-748m2-venda-RS22499980-id-2662451101;"2023-11-01 12:34:44.221116";22499980;748;4.0;;6.0;Rua José Maria Lisboa, 1206 - Jardim Paulista, São Paulo - SP;-23.5642266;-46.6618608
vivareal;cobertura-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-380m2-venda-RS15200000-id-2619784648;"2023-11-01 12:35:09.020459";15200000;380;3.0;;4.0;Vila Nova Conceição, São Paulo - SP;-23.5917828;-46.6727333
vivareal;apartamento-4-quartos-paraiso-zona-sul-sao-paulo-com-garagem-632m2-venda-RS24560000-id-2629194383;"2023-11-01 12:36:02.660067";24560000;632;4.0;;7.0;Rua do Livramento, 250 - Paraíso, São Paulo - SP;-23.5796228;-46.65304159999999
vivareal;galpao-deposito-armazem-tucuruvi-zona-norte-sao-paulo-com-garagem-8813m2-venda-RS26000000-id-2529941693;"2023-11-01 12:36:26.145868";26000000;8813;;2.0;16.0;Tucuruvi, São Paulo - SP;-23.473904;-46.61081739999999
vivareal;apartamento-3-quartos-higienopolis-centro-sao-paulo-com-garagem-163m2-venda-RS99999989-id-2662122857;"2023-11-01 12:37:19.638901";99999989;163;3.0;;2.0;Rua São Vicente de Paulo, 367 - Higienópolis, São Paulo - SP;-23.5378458;-46.6558325
vivareal;predio-comercial-pinheiros-zona-oeste-sao-paulo-com-garagem-1154m2-venda-RS15000000-id-2665260019;"2023-11-01 12:37:43.202635";15000000;1154;;3.0;5.0;Rua Teodoro Sampaio - Pinheiros, São Paulo - SP;-23.5612548;-46.6836709
vivareal;apartamento-5-quartos-moema-zona-sul-sao-paulo-com-garagem-469m2-venda-RS18000000-id-2625802981;"2023-11-01 12:38:36.949598";18000000;469;5.0;;6.0;Rua Canário, 80 - Moema, São Paulo - SP;-23.5970891;-46.6633296
vivareal;apartamento-4-quartos-jardim-europa-zona-oeste-sao-paulo-com-garagem-485m2-venda-RS18000000-id-2561491751;"2023-11-01 12:39:30.755421";18000000;485;4.0;;5.0;Rua Seridó, 50 - Jardim Europa, São Paulo - SP;-23.5824794;-46.6903467
vivareal;sala-comercial-brooklin-zona-sul-sao-paulo-com-garagem-476m2-venda-RS20000000-id-2661122377;"2023-11-01 12:40:25.084774";20000000;476;;6.0;8.0;Avenida das Nações Unidas, 14171 - Brooklin, São Paulo - SP;-23.6006359;-46.6948741
vivareal;apartamento-4-quartos-cidade-jardim-zona-sul-sao-paulo-com-garagem-753m2-venda-RS32500000-id-2530113250;"2023-11-01 12:40:48.716608";32500000;753;4.0;;7.0;Rua Armando Petrella, 431 - Cidade Jardim, São Paulo - SP;-23.599075;-46.69887199999999
vivareal;apartamento-4-quartos-ibirapuera-zona-sul-sao-paulo-com-garagem-540m2-venda-RS24500000-id-2565463362;"2023-11-01 12:41:42.329007";24500000;540;4.0;;6.0;Rua Curitiba, 31 - Ibirapuera, São Paulo - SP;-23.5796022;-46.6540143
vivareal;ponto-comercial-lapa-zona-oeste-sao-paulo-1169m2-venda-RS17400000-id-2577253867;"2023-11-01 12:42:09.658455";17400000;1169;;4.0;0.0;Rua Doze de Outubro - Lapa, São Paulo - SP;-23.5215024;-46.704811
vivareal;cobertura-4-quartos-jardim-guedala-zona-sul-sao-paulo-com-garagem-1300m2-venda-RS48000000-id-2625778799;"2023-11-01 12:43:03.530153";48000000;1300;4.0;;10.0;Rua Joaquim Macedo, 135 - Jardim Guedala, São Paulo - SP;-23.5897114;-46.7031745
vivareal;galpao-deposito-armazem-jaragua-zona-norte-sao-paulo-com-garagem-2924m2-venda-RS15200000-id-2574357486;"2023-11-01 12:43:27.401413";15200000;2924;;10.0;20.0;Avenida Nelson Palma Travassos - Jaragua, São Paulo - SP;-23.4420804;-46.7240841
vivareal;sala-comercial-centro-centro-sao-paulo-540m2-venda-RS580000000-id-2475445695;"2023-11-01 12:44:21.449977";580000000;540;;4.0;0.0;Rua Antônio de Godói, 88 - Centro, São Paulo - SP;-23.5421318;-46.6370877
vivareal;apartamento-5-quartos-ibirapuera-zona-sul-sao-paulo-com-garagem-500m2-venda-RS21959000-id-2585661949;"2023-11-01 12:44:51.999801";21959000;500;5.0;;7.0;Rua Bueno Brandão, 257 - Ibirapuera, São Paulo - SP;-23.5909651;-46.6703553
vivareal;casa-de-condominio-5-quartos-real-parque-zona-sul-sao-paulo-com-garagem-790m2-venda-RS18900000-id-2660280575;"2023-11-01 12:45:15.440335";18900000;790;5.0;;8.0;Rua Joaquim Cândido de Azevedo Marques - Real Parque, São Paulo - SP;-23.6089457;-46.7105884
vivareal;imovel-comercial-centro-centro-sao-paulo-5915m2-venda-RS25000000-id-2635054378;"2023-11-01 12:45:38.978126";25000000;5915;;;0.0;Centro, São Paulo - SP;-23.5406338;-46.6320967
vivareal;casa-5-quartos-alto-de-pinheiros-zona-oeste-sao-paulo-com-garagem-800m2-venda-RS20500000-id-2621934739;"2023-11-01 12:46:02.534052";20500000;800;5.0;;6.0;Rua Antônio de Gouveia Giudice - Alto de Pinheiros, São Paulo - SP;-23.5504417;-46.7109143
vivareal;sala-comercial-cidade-jardim-zona-sul-sao-paulo-com-garagem-898m2-venda-RS16164000-id-2650707277;"2023-11-01 12:46:26.209498";16164000;898;;10.0;26.0;Avenida Magalhães de Castro, 4800 - Cidade Jardim, São Paulo - SP;-23.6017628;-46.6983701
vivareal;sala-comercial-vila-mariana-zona-sul-sao-paulo-com-garagem-873m2-venda-RS15957446-id-2646267393;"2023-11-01 12:47:19.779595";15957446;873;;3.0;18.0;Rua Vergueiro, 2753 - Vila Mariana, São Paulo - SP;-23.585338;-46.63549279999999
vivareal;apartamento-4-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-575m2-venda-RS21000000-id-2446256984;"2023-11-01 12:47:43.492649";21000000;575;4.0;4.0;6.0;Avenida Horácio Lafer - Itaim Bibi, São Paulo - SP;-23.5878823;-46.6835767
vivareal;apartamento-5-quartos-jardim-paulista-zona-sul-sao-paulo-com-garagem-695m2-venda-RS15000000-id-2593407883;"2023-11-01 12:48:07.917838";15000000;695;5.0;;4.0;Alameda Itu, 890 - Jardim Paulista, São Paulo - SP;-23.5621795;-46.6613182
vivareal;imovel-comercial-jardim-paulista-zona-sul-sao-paulo-com-garagem-590m2-venda-RS19000000-id-2659834268;"2023-11-01 12:48:32.041086";19000000;590;;5.0;26.0;Avenida Prefeito Waldemar Pfeifer, 1368 - Jardim Paulista, Pirajuí - SP;-21.9929318;-49.4547036
vivareal;imovel-comercial-morumbi-zona-sul-sao-paulo-com-garagem-1954m2-venda-RS17998710-id-2479680416;"2023-11-01 12:48:55.552453";17998710;1954;;10.0;17.0;Morumbi, São Paulo - SP;-23.5978856;-46.7201808
vivareal;imovel-comercial-1-quartos-perdizes-zona-oeste-sao-paulo-com-garagem-1143m2-venda-RS19000000-id-2604027518;"2023-11-01 12:49:19.245332";19000000;1143;1.0;1.0;78.0;Rua Bartira, 461 - Perdizes, São Paulo - SP;-23.5383093;-46.6725145
vivareal;predio-comercial-jardim-das-laranjeiras-zona-norte-sao-paulo-com-garagem-2700m2-venda-RS18000000-id-2527643282;"2023-11-01 12:49:43.484152";18000000;2700;;10.0;25.0;Rua Reims - Jardim das Laranjeiras, São Paulo - SP;-23.5082261;-46.6637322
vivareal;imovel-comercial-morumbi-zona-sul-sao-paulo-com-garagem-1954m2-venda-RS17998710-id-2479680416;"2023-11-01 12:51:01.817659";17998710;1954;;10.0;17.0;Morumbi, São Paulo - SP;-23.5978856;-46.7201808
vivareal;imovel-comercial-1-quartos-perdizes-zona-oeste-sao-paulo-com-garagem-1143m2-venda-RS19000000-id-2604027518;"2023-11-01 12:51:25.284081";19000000;1143;1.0;1.0;78.0;Rua Bartira, 461 - Perdizes, São Paulo - SP;-23.5383093;-46.6725145
vivareal;predio-comercial-jardim-das-laranjeiras-zona-norte-sao-paulo-com-garagem-2700m2-venda-RS18000000-id-2527643282;"2023-11-01 15:32:11.591069";18000000;2700;;10.0;25.0;Rua Reims - Jardim das Laranjeiras, São Paulo - SP;-23.5082261;-46.6637322
vivareal;galpao-deposito-armazem-sacoma-zona-sul-sao-paulo-com-garagem-9800m2-venda-RS45000000-id-2606402577;"2023-11-01 15:32:36.847266";45000000;9800;;10.0;20.0;Rua Imoroti - Sacomã, São Paulo - SP;-23.6200718;-46.5952993
vivareal;casa-6-quartos-jardim-luzitania-zona-sul-sao-paulo-com-garagem-1368m2-venda-RS38000000-id-2663829076;"2023-11-01 15:33:01.009802";38000000;1368;6.0;;12.0;Jardim Luzitânia, São Paulo - SP;-23.5953969;-46.6572575
vivareal;predio-comercial-1-quartos-mooca-zona-leste-sao-paulo-com-garagem-14309m2-venda-RS88000000-id-2653951149;"2023-11-01 15:33:25.445057";88000000;14309;1.0;1.0;300.0;Praça Presidente Kennedy, 140 - Móoca, São Paulo - SP;-23.5524034;-46.60876409999999
vivareal;galpao-deposito-armazem-jardim-marajoara-zona-sul-sao-paulo-com-garagem-7547m2-venda-RS30000000-id-2624625698;"2023-11-01 15:33:49.729210";30000000;7547;;10.0;50.0;Avenida Engenheiro Alberto de Zagottis - Jardim Marajoara, São Paulo - SP;-23.6693176;-46.6957417
vivareal;predio-comercial-bras-zona-leste-sao-paulo-8730m2-venda-RS25000000-id-2661171987;"2023-11-01 15:34:14.044796";25000000;8730;;;;Brás, São Paulo - SP;-23.5377391;-46.6139513
vivareal;galpao-deposito-armazem-agua-branca-zona-oeste-sao-paulo-11978m2-venda-RS39420000-id-2616141750;"2023-11-01 15:34:37.966986";39420000;11978;;;;Rua William Speers - Água Branca, São Paulo - SP;-23.5190905;-46.6999872
vivareal;sala-comercial-itaim-bibi-zona-sul-sao-paulo-com-garagem-608m2-venda-RS15000000-id-2646425522;"2023-11-01 15:35:02.707962";15000000;608;;6.0;12.0;Avenida Brigadeiro Faria Lima, 3311 - Itaim Bibi, São Paulo - SP;-23.5848155;-46.683001
vivareal;apartamento-4-quartos-cidade-jardim-zona-sul-sao-paulo-com-garagem-440m2-venda-RS18888888-id-2658445168;"2023-11-01 15:35:26.684854";18888888;440;4.0;;5.0;Rua Armando Petrella, 431 - Cidade Jardim, São Paulo - SP;-23.599075;-46.69887199999999
vivareal;sala-comercial-brooklin-zona-sul-sao-paulo-com-garagem-598m2-venda-RS15000000-id-2658803197;"2023-11-01 15:35:57.287205";15000000;598;;12.0;20.0;Avenida das Nações Unidas, 14171 - Brooklin, São Paulo - SP;-23.6006359;-46.6948741
vivareal;ponto-comercial-jardim-paulistano-zona-oeste-sao-paulo-com-garagem-800m2-venda-RS25000000-id-2642629177;"2023-11-01 15:36:21.098967";25000000;800;;10.0;20.0;Avenida Brasil - Jardim Paulistano, São Paulo - SP;-23.5745279;-46.6666301
vivareal;casa-de-condominio-4-quartos-jardim-dos-estados-zona-sul-sao-paulo-com-garagem-500m2-venda-RS15000000-id-2645172953;"2023-11-01 15:36:45.061563";15000000;500;4.0;;10.0;Rua Visconde de Porto Seguro - Jardim dos Estados, São Paulo - SP;-23.6432145;-46.6869358
vivareal;apartamento-4-quartos-paraiso-do-morumbi-zona-sul-sao-paulo-com-garagem-715m2-venda-RS16000000-id-2635960164;"2023-11-01 15:37:09.133557";16000000;715;4.0;;9.0;Rua Deputado Laércio Corte, 1465 - Paraíso do Morumbi, São Paulo - SP;-23.6331773;-46.7240573
vivareal;apartamento-4-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-355m2-venda-RS17500000-id-2634303929;"2023-11-01 15:37:33.419532";17500000;355;4.0;;4.0;Rua Leopoldo Couto Magalhães Júnior, 1142 - Itaim Bibi, São Paulo - SP;-23.588992;-46.6836108
vivareal;predio-comercial-santo-amaro-zona-sul-sao-paulo-com-garagem-1271m2-venda-RS17000000-id-2662959472;"2023-11-01 15:38:04.399581";17000000;1271;;8.0;18.0;Avenida Washington Luís, 1801 - Santo Amaro, São Paulo - SP;-23.6529791;-46.6889837
vivareal;imovel-comercial-barra-funda-zona-oeste-sao-paulo-com-garagem-2737m2-venda-RS21000000-id-2590218594;"2023-11-01 15:38:29.463799";21000000;2737;;11.0;14.0;Rua Rubens Meireles - Barra Funda, São Paulo - SP;-23.5182905;-46.6655251
vivareal;sala-comercial-itaim-bibi-zona-sul-sao-paulo-com-garagem-413m2-venda-RS15000000-id-2660996955;"2023-11-01 15:38:53.822320";15000000;413;;;25.0;Avenida Brigadeiro Faria Lima, 3144 - Itaim Bibi, São Paulo - SP;-23.5839981;-46.68390369999999
vivareal;apartamento-5-quartos-jardim-paulistano-zona-oeste-sao-paulo-com-garagem-826m2-venda-RS57240000-id-2612082203;"2023-11-01 15:39:17.867338";57240000;826;5.0;;9.0;Rua Professor Artur Ramos, 50 - Jardim Paulistano, São Paulo - SP;-23.5812937;-46.6849894
vivareal;apartamento-4-quartos-jardim-paulista-zona-sul-sao-paulo-com-garagem-403m2-venda-RS17058000-id-2617218894;"2023-11-01 15:39:42.029330";17058000;403;4.0;;5.0;Rua Caconde - Jardim Paulista, São Paulo - SP;-23.5736595;-46.6594713
vivareal;imovel-comercial-30-quartos-bela-vista-centro-sao-paulo-com-garagem-3000m2-venda-RS34800000-id-2636141199;"2023-11-01 15:40:06.392463";34800000;3000;30.0;30.0;35.0;Rua Delegado Everton - Bela Vista, São Paulo - SP;-23.5529806;-46.6471114
